InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
556198,20725,LUNCH BAG RED RETROSPOT,2,6/9/2011 12:30,1.65,14963,United Kingdom
556199,22962,JAM JAR WITH PINK LID,12,6/9/2011 12:40,0.85,16170,United Kingdom
556199,22300,COFFEE MUG DOG + BALL DESIGN,12,6/9/2011 12:40,2.55,16170,United Kingdom
556199,23170,REGENCY TEA PLATE ROSES,12,6/9/2011 12:40,1.65,16170,United Kingdom
556201,23175,REGENCY MILK JUG PINK,4,6/9/2011 13:01,3.25,12347,Iceland
556201,23170,REGENCY TEA PLATE ROSES,12,6/9/2011 13:01,1.65,12347,Iceland
556202,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,6/9/2011 13:08,1.45,14606,United Kingdom
556204,22212,FOUR HOOK  WHITE LOVEBIRDS,6,6/9/2011 13:16,2.1,17169,United Kingdom
556204,22625,RED KITCHEN SCALES,2,6/9/2011 13:16,8.5,17169,United Kingdom
556204,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,6/9/2011 13:16,6.95,17169,United Kingdom
556204,22464,HANGING METAL HEART LANTERN,12,6/9/2011 13:16,1.65,17169,United Kingdom
556205,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,6/9/2011 13:37,1.45,15827,United Kingdom
556205,23245,SET OF 3 REGENCY CAKE TINS,4,6/9/2011 13:37,4.95,15827,United Kingdom
556205,22962,JAM JAR WITH PINK LID,12,6/9/2011 13:37,0.85,15827,United Kingdom
556205,22699,ROSES REGENCY TEACUP AND SAUCER,6,6/9/2011 13:37,2.95,15827,United Kingdom
556206,23245,SET OF 3 REGENCY CAKE TINS,4,6/9/2011 13:46,4.95,14911,EIRE
556206,22699,ROSES REGENCY TEACUP AND SAUCER,24,6/9/2011 13:46,2.55,14911,EIRE
556206,21832,CHOCOLATE CALCULATOR,12,6/9/2011 13:46,1.65,14911,EIRE
556206,23170,REGENCY TEA PLATE ROSES,24,6/9/2011 13:46,1.65,14911,EIRE
556207,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,6/9/2011 13:50,2.08,17372,United Kingdom
556207,22625,RED KITCHEN SCALES,1,6/9/2011 13:50,8.5,17372,United Kingdom
556207,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,6/9/2011 13:50,0.42,17372,United Kingdom
556207,21240,BLUE POLKADOT CUP,8,6/9/2011 13:50,0.85,17372,United Kingdom
556207,21232,STRAWBERRY CERAMIC TRINKET BOX,4,6/9/2011 13:50,1.25,17372,United Kingdom
556208,23203,JUMBO BAG DOILEY PATTERNS,20,6/9/2011 13:51,2.08,14040,United Kingdom
556208,20725,LUNCH BAG RED RETROSPOT,10,6/9/2011 13:51,1.65,14040,United Kingdom
556214,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,6/9/2011 14:14,0.42,14913,United Kingdom
556216,22669,RED BABY BUNTING,5,6/9/2011 14:15,2.95,15252,United Kingdom
556222,22728,ALARM CLOCK BAKELIKE PINK,1,6/9/2011 14:23,3.75,17522,United Kingdom
556228,48187,DOORMAT NEW ENGLAND,6,6/9/2011 14:26,7.95,13538,United Kingdom
556229,22663,JUMBO BAG DOLLY GIRL DESIGN,10,6/9/2011 14:43,2.08,12839,United Kingdom
556229,23203,JUMBO BAG DOILEY PATTERNS,10,6/9/2011 14:43,2.08,12839,United Kingdom
556230,22619,SET OF 6 SOLDIER SKITTLES,20,6/9/2011 14:45,3.75,17402,United Kingdom
556234,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,6/9/2011 15:27,2.08,17961,United Kingdom
556234,22271,FELTCRAFT DOLL ROSIE,1,6/9/2011 15:27,2.95,17961,United Kingdom
556235,21232,STRAWBERRY CERAMIC TRINKET BOX,12,6/9/2011 15:29,1.25,12778,Netherlands
556237,22083,PAPER CHAIN KIT RETROSPOT,2,6/9/2011 15:34,5.79,,United Kingdom
556237,22212,FOUR HOOK  WHITE LOVEBIRDS,1,6/9/2011 15:34,4.13,,United Kingdom
556237,21671,RED SPOT CERAMIC DRAWER KNOB,1,6/9/2011 15:34,3.29,,United Kingdom
556237,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,6/9/2011 15:34,4.13,,United Kingdom
556237,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1,6/9/2011 15:34,3.29,,United Kingdom
556237,21992,VINTAGE PAISLEY STATIONERY SET,1,6/9/2011 15:34,2.46,,United Kingdom
556237,85132C,CHARLIE AND LOLA FIGURES TINS,2,6/9/2011 15:34,5.79,,United Kingdom
556237,22439,6 ROCKET BALLOONS,2,6/9/2011 15:34,1.25,,United Kingdom
556237,22692,DOORMAT WELCOME TO OUR HOME,3,6/9/2011 15:34,8.29,,United Kingdom
556237,23175,REGENCY MILK JUG PINK,1,6/9/2011 15:34,7.46,,United Kingdom
556237,23175,REGENCY MILK JUG PINK,4,6/9/2011 15:34,3.25,,United Kingdom
556237,85152,HAND OVER THE CHOCOLATE   SIGN,1,6/9/2011 15:34,4.13,,United Kingdom
556237,23182,TOILET SIGN OCCUPIED OR VACANT,4,6/9/2011 15:34,2.46,,United Kingdom
556237,22147,FELTCRAFT BUTTERFLY HEARTS,1,6/9/2011 15:34,3.29,,United Kingdom
556237,22699,ROSES REGENCY TEACUP AND SAUCER,1,6/9/2011 15:34,5.79,,United Kingdom
556237,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,6/9/2011 15:34,5.79,,United Kingdom
556237,21803,CHRISTMAS TREE STAR DECORATION,2,6/9/2011 15:34,0.42,,United Kingdom
556237,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,6/9/2011 15:34,8.29,,United Kingdom
556237,21240,BLUE POLKADOT CUP,2,6/9/2011 15:34,1.63,,United Kingdom
556237,21901,"KEY FOB , BACK DOOR ",1,6/9/2011 15:34,1.63,,United Kingdom
556237,23203,JUMBO BAG DOILEY PATTERNS,2,6/9/2011 15:34,4.13,,United Kingdom
556237,23170,REGENCY TEA PLATE ROSES,4,6/9/2011 15:34,3.29,,United Kingdom
556237,82581,TOILET METAL SIGN,2,6/9/2011 15:34,1.25,,United Kingdom
556237,20725,LUNCH BAG RED RETROSPOT,1,6/9/2011 15:34,4.13,,United Kingdom
556237,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,6/9/2011 15:34,1.63,,United Kingdom
556237,21174,POTTERING IN THE SHED METAL SIGN,1,6/9/2011 15:34,4.13,,United Kingdom
556238,22728,ALARM CLOCK BAKELIKE PINK,4,6/9/2011 15:35,3.75,13397,United Kingdom
556240,21210,SET OF 72 RETROSPOT PAPER  DOILIES,10,6/9/2011 15:55,1.45,18041,United Kingdom
556241,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,6/9/2011 16:04,2.95,12597,Spain
556241,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,6/9/2011 16:04,8.5,12597,Spain
556241,21500,PINK POLKADOT WRAP,25,6/9/2011 16:04,0.42,12597,Spain
556241,23203,JUMBO BAG DOILEY PATTERNS,10,6/9/2011 16:04,2.08,12597,Spain
556243,22424,ENAMEL BREAD BIN CREAM,1,6/9/2011 16:07,24.96,,United Kingdom
556243,23245,SET OF 3 REGENCY CAKE TINS,2,6/9/2011 16:07,10.79,,United Kingdom
556243,22692,DOORMAT WELCOME TO OUR HOME,1,6/9/2011 16:07,8.29,,United Kingdom
556243,20685,DOORMAT RED RETROSPOT,1,6/9/2011 16:07,15.79,,United Kingdom
556243,20974,12 PENCILS SMALL TUBE SKULL,1,6/9/2011 16:07,1.25,,United Kingdom
556243,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,6/9/2011 16:07,5.79,,United Kingdom
556243,22065,CHRISTMAS PUDDING TRINKET POT,1,6/9/2011 16:07,3.29,,United Kingdom
556243,22699,ROSES REGENCY TEACUP AND SAUCER,1,6/9/2011 16:07,5.79,,United Kingdom
556243,22605,WOODEN CROQUET GARDEN SET,1,6/9/2011 16:07,24.96,,United Kingdom
556243,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,6/9/2011 16:07,5.79,,United Kingdom
556243,22422,TOOTHPASTE TUBE PEN,3,6/9/2011 16:07,1.25,,United Kingdom
556243,22920,HERB MARKER BASIL,1,6/9/2011 16:07,1.63,,United Kingdom
556243,20725,LUNCH BAG RED RETROSPOT,1,6/9/2011 16:07,4.13,,United Kingdom
556243,20724,RED RETROSPOT CHARLOTTE BAG,1,6/9/2011 16:07,1.63,,United Kingdom
556243,21174,POTTERING IN THE SHED METAL SIGN,1,6/9/2011 16:07,4.13,,United Kingdom
556244,21955,DOORMAT UNION JACK GUNS AND ROSES,2,6/9/2011 16:08,7.95,15867,United Kingdom
556244,20685,DOORMAT RED RETROSPOT,2,6/9/2011 16:08,7.95,15867,United Kingdom
556244,22467,GUMBALL COAT RACK,2,6/9/2011 16:08,2.55,15867,United Kingdom
556244,21174,POTTERING IN THE SHED METAL SIGN,2,6/9/2011 16:08,2.08,15867,United Kingdom
556245,21955,DOORMAT UNION JACK GUNS AND ROSES,1,6/9/2011 16:10,7.95,17841,United Kingdom
556245,22467,GUMBALL COAT RACK,108,6/9/2011 16:10,2.1,17841,United Kingdom
556245,22663,JUMBO BAG DOLLY GIRL DESIGN,1,6/9/2011 16:10,2.08,17841,United Kingdom
556245,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,6/9/2011 16:10,0.42,17841,United Kingdom
556245,23103,JINGLE BELL HEART DECORATION,2,6/9/2011 16:10,1.65,17841,United Kingdom
556245,23103,JINGLE BELL HEART DECORATION,2,6/9/2011 16:10,1.65,17841,United Kingdom
556245,23203,JUMBO BAG DOILEY PATTERNS,1,6/9/2011 16:10,2.08,17841,United Kingdom
556245,84991,60 TEATIME FAIRY CAKE CASES,2,6/9/2011 16:10,0.55,17841,United Kingdom
556245,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,6/9/2011 16:10,7.95,17841,United Kingdom
556245,22920,HERB MARKER BASIL,1,6/9/2011 16:10,0.65,17841,United Kingdom
556246,22147,FELTCRAFT BUTTERFLY HEARTS,1,6/9/2011 16:16,1.45,16113,United Kingdom
556247,22147,FELTCRAFT BUTTERFLY HEARTS,8,6/9/2011 16:16,1.45,15058,United Kingdom
556246,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,6/9/2011 16:16,4.15,16113,United Kingdom
556246,22271,FELTCRAFT DOLL ROSIE,1,6/9/2011 16:16,2.95,16113,United Kingdom
556246,84991,60 TEATIME FAIRY CAKE CASES,1,6/9/2011 16:16,0.55,16113,United Kingdom
556247,20724,RED RETROSPOT CHARLOTTE BAG,10,6/9/2011 16:16,0.85,15058,United Kingdom
556248,22920,HERB MARKER BASIL,12,6/9/2011 16:33,0.65,15681,United Kingdom
556252,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,6/9/2011 16:44,2.75,16779,United Kingdom
556253,22625,RED KITCHEN SCALES,2,6/9/2011 16:55,8.5,17652,United Kingdom
556253,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,6/9/2011 16:55,8.5,17652,United Kingdom
556255,48187,DOORMAT NEW ENGLAND,300,6/9/2011 17:27,4.58,18102,United Kingdom
556255,21955,DOORMAT UNION JACK GUNS AND ROSES,300,6/9/2011 17:27,4.58,18102,United Kingdom
556255,20685,DOORMAT RED RETROSPOT,300,6/9/2011 17:27,4.58,18102,United Kingdom
556255,21523,DOORMAT FANCY FONT HOME SWEET HOME,300,6/9/2011 17:27,4.58,18102,United Kingdom
556255,48185,DOORMAT FAIRY CAKE,300,6/9/2011 17:27,4.58,18102,United Kingdom
556256,22699,ROSES REGENCY TEACUP AND SAUCER,6,6/9/2011 17:37,2.95,14309,United Kingdom
556257,22625,RED KITCHEN SCALES,2,6/9/2011 17:47,8.5,17576,United Kingdom
556257,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,6/9/2011 17:47,6.95,17576,United Kingdom
556257,84991,60 TEATIME FAIRY CAKE CASES,6,6/9/2011 17:47,0.55,17576,United Kingdom
556258,22620,4 TRADITIONAL SPINNING TOPS,12,6/9/2011 17:48,1.45,12694,France
556258,84375,SET OF 20 KIDS COOKIE CUTTERS,12,6/9/2011 17:48,2.1,12694,France
556259,22699,ROSES REGENCY TEACUP AND SAUCER,6,6/9/2011 17:53,2.95,12721,France
556259,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,6/9/2011 17:53,0.42,12721,France
556263,22192,BLUE DINER WALL CLOCK,2,6/9/2011 18:41,8.5,13969,United Kingdom
556263,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,6/9/2011 18:41,2.08,13969,United Kingdom
556263,23245,SET OF 3 REGENCY CAKE TINS,2,6/9/2011 18:41,4.95,13969,United Kingdom
556263,85132C,CHARLIE AND LOLA FIGURES TINS,2,6/9/2011 18:41,1.95,13969,United Kingdom
556263,23177,TREASURE ISLAND BOOK BOX,2,6/9/2011 18:41,2.25,13969,United Kingdom
556263,22728,ALARM CLOCK BAKELIKE PINK,1,6/9/2011 18:41,3.75,13969,United Kingdom
556263,23176,ABC TREASURE BOOK BOX,2,6/9/2011 18:41,2.25,13969,United Kingdom
556263,23203,JUMBO BAG DOILEY PATTERNS,10,6/9/2011 18:41,2.08,13969,United Kingdom
556264,22699,ROSES REGENCY TEACUP AND SAUCER,6,6/9/2011 18:42,2.95,16107,United Kingdom
556264,23170,REGENCY TEA PLATE ROSES,12,6/9/2011 18:42,1.65,16107,United Kingdom
C556268,22699,ROSES REGENCY TEACUP AND SAUCER,-1,6/9/2011 19:34,2.95,13317,United Kingdom
556279,85152,HAND OVER THE CHOCOLATE   SIGN,2,6/9/2011 19:55,2.1,14562,United Kingdom
556279,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,6/9/2011 19:55,3.25,14562,United Kingdom
556280,85152,HAND OVER THE CHOCOLATE   SIGN,4,6/9/2011 20:03,2.1,14584,United Kingdom
556280,21876,POTTERING MUG,6,6/9/2011 20:03,1.25,14584,United Kingdom
556280,21174,POTTERING IN THE SHED METAL SIGN,5,6/9/2011 20:03,2.08,14584,United Kingdom
556282,22817,CARD SUKI BIRTHDAY,12,6/10/2011 8:24,0.42,15679,United Kingdom
556282,22995,TRAVEL CARD WALLET SUKI,24,6/10/2011 8:24,0.42,15679,United Kingdom
556283,22147,FELTCRAFT BUTTERFLY HEARTS,12,6/10/2011 8:50,1.45,15628,United Kingdom
556284,23245,SET OF 3 REGENCY CAKE TINS,4,6/10/2011 8:54,4.95,17115,United Kingdom
556284,23175,REGENCY MILK JUG PINK,4,6/10/2011 8:54,3.25,17115,United Kingdom
556284,22699,ROSES REGENCY TEACUP AND SAUCER,6,6/10/2011 8:54,2.95,17115,United Kingdom
556284,23170,REGENCY TEA PLATE ROSES,12,6/10/2011 8:54,1.65,17115,United Kingdom
556285,20724,RED RETROSPOT CHARLOTTE BAG,10,6/10/2011 9:10,0.85,13686,United Kingdom
556288,23245,SET OF 3 REGENCY CAKE TINS,16,6/10/2011 9:23,4.15,13426,United Kingdom
556288,22713,CARD I LOVE LONDON,12,6/10/2011 9:23,0.42,13426,United Kingdom
556288,22817,CARD SUKI BIRTHDAY,12,6/10/2011 9:23,0.42,13426,United Kingdom
556290,22485,SET OF 2 WOODEN MARKET CRATES,2,6/10/2011 9:23,12.75,17088,United Kingdom
556290,22920,HERB MARKER BASIL,12,6/10/2011 9:23,0.65,17088,United Kingdom
556288,22983,CARD BILLBOARD FONT,24,6/10/2011 9:23,0.42,13426,United Kingdom
556296,22271,FELTCRAFT DOLL ROSIE,6,6/10/2011 9:44,2.95,15114,United Kingdom
556296,22534,MAGIC DRAWING SLATE SPACEBOY,24,6/10/2011 9:44,0.42,15114,United Kingdom
556303,23203,JUMBO BAG DOILEY PATTERNS,10,6/10/2011 10:26,2.08,17064,United Kingdom
556303,22271,FELTCRAFT DOLL ROSIE,6,6/10/2011 10:26,2.95,17064,United Kingdom
556304,22662,LUNCH BAG DOLLY GIRL DESIGN,20,6/10/2011 10:29,1.65,12840,United Kingdom
556304,20725,LUNCH BAG RED RETROSPOT,20,6/10/2011 10:29,1.65,12840,United Kingdom
556304,22352,LUNCH BOX WITH CUTLERY RETROSPOT,12,6/10/2011 10:29,2.55,12840,United Kingdom
556305,22083,PAPER CHAIN KIT RETROSPOT,80,6/10/2011 10:38,2.55,12643,France
556318,23182,TOILET SIGN OCCUPIED OR VACANT,24,6/10/2011 10:49,0.83,16767,United Kingdom
556323,22699,ROSES REGENCY TEACUP AND SAUCER,24,6/10/2011 10:59,2.55,17819,United Kingdom
556325,22713,CARD I LOVE LONDON,12,6/10/2011 11:20,0.42,17234,United Kingdom
556329,22424,ENAMEL BREAD BIN CREAM,2,6/10/2011 11:28,12.75,14573,United Kingdom
556329,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,6/10/2011 11:28,8.5,14573,United Kingdom
556329,82581,TOILET METAL SIGN,18,6/10/2011 11:28,0.55,14573,United Kingdom
556330,22713,CARD I LOVE LONDON,12,6/10/2011 11:29,0.42,17797,United Kingdom
556330,22920,HERB MARKER BASIL,3,6/10/2011 11:29,0.65,17797,United Kingdom
556341,48187,DOORMAT NEW ENGLAND,2,6/10/2011 11:36,7.95,16614,United Kingdom
556341,21955,DOORMAT UNION JACK GUNS AND ROSES,2,6/10/2011 11:36,7.95,16614,United Kingdom
556341,22692,DOORMAT WELCOME TO OUR HOME,2,6/10/2011 11:36,7.95,16614,United Kingdom
556341,20685,DOORMAT RED RETROSPOT,2,6/10/2011 11:36,7.95,16614,United Kingdom
556341,21901,"KEY FOB , BACK DOOR ",24,6/10/2011 11:36,0.65,16614,United Kingdom
556341,22485,SET OF 2 WOODEN MARKET CRATES,2,6/10/2011 11:36,12.75,16614,United Kingdom
556341,21174,POTTERING IN THE SHED METAL SIGN,12,6/10/2011 11:36,2.08,16614,United Kingdom
556365,22083,PAPER CHAIN KIT RETROSPOT,3,6/10/2011 11:44,2.95,16370,United Kingdom
556365,22558,CLOTHES PEGS RETROSPOT PACK 24,1,6/10/2011 11:44,1.65,16370,United Kingdom
556365,22507,MEMO BOARD RETROSPOT  DESIGN,2,6/10/2011 11:44,4.95,16370,United Kingdom
556365,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,6/10/2011 11:44,2.95,16370,United Kingdom
556365,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,6/10/2011 11:44,8.5,16370,United Kingdom
556365,84991,60 TEATIME FAIRY CAKE CASES,4,6/10/2011 11:44,0.55,16370,United Kingdom
556365,20725,LUNCH BAG RED RETROSPOT,10,6/10/2011 11:44,1.65,16370,United Kingdom
556365,20724,RED RETROSPOT CHARLOTTE BAG,10,6/10/2011 11:44,0.85,16370,United Kingdom
556408,21955,DOORMAT UNION JACK GUNS AND ROSES,1,6/10/2011 11:54,7.95,13533,United Kingdom
556408,22549,PICTURE DOMINOES,1,6/10/2011 11:54,1.45,13533,United Kingdom
556408,85152,HAND OVER THE CHOCOLATE   SIGN,1,6/10/2011 11:54,2.1,13533,United Kingdom
556408,22644,CERAMIC CHERRY CAKE MONEY BANK,2,6/10/2011 11:54,1.45,13533,United Kingdom
556408,21231,SWEETHEART CERAMIC TRINKET BOX,4,6/10/2011 11:54,1.25,13533,United Kingdom
556408,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,6/10/2011 11:54,0.42,13533,United Kingdom
556408,21901,"KEY FOB , BACK DOOR ",1,6/10/2011 11:54,0.65,13533,United Kingdom
556408,21232,STRAWBERRY CERAMIC TRINKET BOX,4,6/10/2011 11:54,1.25,13533,United Kingdom
556413,22781,GUMBALL MAGAZINE RACK,1,6/10/2011 12:01,7.65,16005,United Kingdom
556413,85132C,CHARLIE AND LOLA FIGURES TINS,2,6/10/2011 12:01,1.95,16005,United Kingdom
556413,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,6/10/2011 12:01,2.95,16005,United Kingdom
556413,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,6/10/2011 12:01,3.25,16005,United Kingdom
C556414,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-2,6/10/2011 12:14,2.95,13985,United Kingdom
556415,22192,BLUE DINER WALL CLOCK,12,6/10/2011 12:19,7.65,12409,Switzerland
556416,22619,SET OF 6 SOLDIER SKITTLES,1,6/10/2011 12:19,3.75,15527,United Kingdom
556415,22549,PICTURE DOMINOES,24,6/10/2011 12:19,1.45,12409,Switzerland
556415,23050,RECYCLED ACAPULCO MAT GREEN,6,6/10/2011 12:19,8.25,12409,Switzerland
556416,23238,SET OF 4 KNICK KNACK TINS LONDON,1,6/10/2011 12:19,4.15,15527,United Kingdom
556416,23245,SET OF 3 REGENCY CAKE TINS,1,6/10/2011 12:19,4.95,15527,United Kingdom
556415,22558,CLOTHES PEGS RETROSPOT PACK 24,96,6/10/2011 12:19,1.45,12409,Switzerland
556415,20685,DOORMAT RED RETROSPOT,20,6/10/2011 12:19,6.75,12409,Switzerland
556415,22637,PIGGY BANK RETROSPOT,48,6/10/2011 12:19,2.1,12409,Switzerland
556415,22699,ROSES REGENCY TEACUP AND SAUCER,24,6/10/2011 12:19,2.55,12409,Switzerland
556416,22699,ROSES REGENCY TEACUP AND SAUCER,2,6/10/2011 12:19,2.95,15527,United Kingdom
556416,23203,JUMBO BAG DOILEY PATTERNS,2,6/10/2011 12:19,2.08,15527,United Kingdom
556416,22620,4 TRADITIONAL SPINNING TOPS,1,6/10/2011 12:19,1.45,15527,United Kingdom
556415,23170,REGENCY TEA PLATE ROSES,48,6/10/2011 12:19,1.45,12409,Switzerland
556416,23170,REGENCY TEA PLATE ROSES,2,6/10/2011 12:19,1.65,15527,United Kingdom
556415,20724,RED RETROSPOT CHARLOTTE BAG,100,6/10/2011 12:19,0.72,12409,Switzerland
556419,21955,DOORMAT UNION JACK GUNS AND ROSES,2,6/10/2011 12:30,7.95,15411,United Kingdom
556419,22669,RED BABY BUNTING,5,6/10/2011 12:30,2.95,15411,United Kingdom
556419,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,6/10/2011 12:30,7.95,15411,United Kingdom
556425,85152,HAND OVER THE CHOCOLATE   SIGN,1,6/10/2011 12:51,2.1,14178,United Kingdom
556425,20724,RED RETROSPOT CHARLOTTE BAG,6,6/10/2011 12:51,0.85,14178,United Kingdom
556425,22983,CARD BILLBOARD FONT,12,6/10/2011 12:51,0.42,14178,United Kingdom
556426,23238,SET OF 4 KNICK KNACK TINS LONDON,4,6/10/2011 13:18,4.15,16729,United Kingdom
556426,23310,BUBBLEGUM RING ASSORTED,36,6/10/2011 13:18,0.42,16729,United Kingdom
556426,20725,LUNCH BAG RED RETROSPOT,10,6/10/2011 13:18,1.65,16729,United Kingdom
556427,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,6/10/2011 13:23,4.13,,United Kingdom
556428,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,6/10/2011 13:23,4.13,,United Kingdom
556429,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,6/10/2011 13:23,4.13,,United Kingdom
556428,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,6/10/2011 13:23,12.46,,United Kingdom
556428,21876,POTTERING MUG,1,6/10/2011 13:23,3.29,,United Kingdom
556428,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,6/10/2011 13:23,9.13,,United Kingdom
556429,22089,PAPER BUNTING VINTAGE PAISLEY,1,6/10/2011 13:23,4.13,,United Kingdom
556427,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,6/10/2011 13:23,16.63,,United Kingdom
556428,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,6/10/2011 13:23,16.63,,United Kingdom
556428,48185,DOORMAT FAIRY CAKE,1,6/10/2011 13:23,14.13,,United Kingdom
556427,84375,SET OF 20 KIDS COOKIE CUTTERS,4,6/10/2011 13:23,4.13,,United Kingdom
556432,23050,RECYCLED ACAPULCO MAT GREEN,4,6/10/2011 13:59,8.25,16184,United Kingdom
556432,20974,12 PENCILS SMALL TUBE SKULL,24,6/10/2011 13:59,0.65,16184,United Kingdom
556433,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,6/10/2011 14:01,6.63,,United Kingdom
556433,22835,HOT WATER BOTTLE I AM SO POORLY,1,6/10/2011 14:01,7.46,,United Kingdom
556433,84997d,CHILDRENS CUTLERY POLKADOT PINK,1,6/10/2011 14:01,8.29,,United Kingdom
556433,21240,BLUE POLKADOT CUP,1,6/10/2011 14:01,1.63,,United Kingdom
556433,21232,STRAWBERRY CERAMIC TRINKET BOX,2,6/10/2011 14:01,3.29,,United Kingdom
556433,21041,RED RETROSPOT OVEN GLOVE DOUBLE,4,6/10/2011 14:01,6.63,,United Kingdom
556433,20725,LUNCH BAG RED RETROSPOT,15,6/10/2011 14:01,4.96,,United Kingdom
556433,20724,RED RETROSPOT CHARLOTTE BAG,25,6/10/2011 14:01,2.46,,United Kingdom
556433,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,6/10/2011 14:01,7.46,,United Kingdom
556434,22192,BLUE DINER WALL CLOCK,2,6/10/2011 14:06,8.5,14895,United Kingdom
556434,22781,GUMBALL MAGAZINE RACK,2,6/10/2011 14:06,7.65,14895,United Kingdom
556434,21539,RED RETROSPOT BUTTER DISH,3,6/10/2011 14:06,4.95,14895,United Kingdom
556434,22699,ROSES REGENCY TEACUP AND SAUCER,12,6/10/2011 14:06,2.95,14895,United Kingdom
556434,23310,BUBBLEGUM RING ASSORTED,36,6/10/2011 14:06,0.42,14895,United Kingdom
556434,21174,POTTERING IN THE SHED METAL SIGN,12,6/10/2011 14:06,2.08,14895,United Kingdom
556435,23245,SET OF 3 REGENCY CAKE TINS,4,6/10/2011 14:08,4.95,14895,United Kingdom
556435,22625,RED KITCHEN SCALES,2,6/10/2011 14:08,8.5,14895,United Kingdom
556439,21523,DOORMAT FANCY FONT HOME SWEET HOME,6,6/10/2011 14:46,7.95,18061,United Kingdom
556440,85132C,CHARLIE AND LOLA FIGURES TINS,12,6/10/2011 14:51,1.95,14401,United Kingdom
556440,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,6/10/2011 14:51,5.95,14401,United Kingdom
556441,21539,RED RETROSPOT BUTTER DISH,2,6/10/2011 15:07,4.95,14415,United Kingdom
556441,20685,DOORMAT RED RETROSPOT,2,6/10/2011 15:07,7.95,14415,United Kingdom
556441,23182,TOILET SIGN OCCUPIED OR VACANT,6,6/10/2011 15:07,0.83,14415,United Kingdom
556441,22302,COFFEE MUG PEARS  DESIGN,6,6/10/2011 15:07,2.55,14415,United Kingdom
556441,23203,JUMBO BAG DOILEY PATTERNS,6,6/10/2011 15:07,2.08,14415,United Kingdom
556441,22300,COFFEE MUG DOG + BALL DESIGN,6,6/10/2011 15:07,2.55,14415,United Kingdom
556441,22662,LUNCH BAG DOLLY GIRL DESIGN,5,6/10/2011 15:07,1.65,14415,United Kingdom
556443,23050,RECYCLED ACAPULCO MAT GREEN,12,6/10/2011 15:28,8.25,12712,Germany
556455,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,72,6/10/2011 16:46,0.42,15856,United Kingdom
556455,23156,SET OF 5 MINI GROCERY MAGNETS,24,6/10/2011 16:46,2.08,15856,United Kingdom
556455,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,6/10/2011 16:46,5.95,15856,United Kingdom
556459,35970,ZINC FOLKART SLEIGH BELLS,1,6/10/2011 17:25,4.13,,United Kingdom
556459,22192,BLUE DINER WALL CLOCK,1,6/10/2011 17:25,16.63,,United Kingdom
556459,23004,TRAVEL CARD WALLET PANTRY,1,6/10/2011 17:25,0.83,,United Kingdom
